      3.14159       3.82800       0.00000
      3.12932       3.82800       0.00000
      3.11705       3.82800       0.00000
      3.10478       3.82800       0.00000
      3.09251       3.82800       0.00000
      3.08023       3.82800       0.00000
      3.06796       3.82800       0.00000
      3.05569       3.82800       0.00000
      3.04342       3.82800       0.00000
      3.03115       3.82800       0.00000
      3.01887       3.82800       0.00000
      3.00660       3.82800       0.00000
      2.99433       3.82800       0.00000
      2.98206       3.82800       0.00000
      2.96979       3.82800       0.00000
      2.95751       3.82800       0.00000
      2.94524       3.82800       0.00000
      2.93297       3.82800       0.00000
      2.92070       3.82800       0.00000
      2.90843       3.82800       0.00000
      2.89616       3.82800       0.00000
      2.88388       3.82800       0.00000
      2.87161       3.82800       0.00000
      2.85934       3.82800       0.00000
      2.84707       3.82800       0.00000
      2.83480       3.82800       0.00000
      2.82252       3.82800       0.00000
      2.81025       3.82800       0.00000
      2.79798       3.82800       0.00000
      2.78571       3.82800       0.00000
      2.77344       3.82800       0.00000
      2.76117       3.82800       0.00000
      2.74889       3.82800       0.00000
      2.73662       3.82800       0.00000
      2.72435       3.82800       0.00000
      2.71208       3.82800       0.00000
      2.69981       3.82800       0.00000
      2.68753       3.82800       0.00000
      2.67526       3.82800       0.00000
      2.66299       3.82800       0.00000
      2.65072       3.82800       0.00000
      2.63845       3.82800       0.00000
      2.62618       3.82800       0.00000
      2.61390       3.82800       0.00000
      2.60163       3.82800       0.00000
      2.58936       3.82800       0.00000
      2.57709       3.82800       0.00000
      2.56482       3.82800       0.00000
      2.55254       3.82800       0.00000
      2.54027       3.82800       0.00000
      2.52800       3.82800       0.00000
      2.51573       3.82800       0.00000
      2.50346       3.82800       0.00000
      2.49118       3.82800       0.00000
      2.47891       3.82800       0.00000
      2.46664       3.82800       0.00000
      2.45437       3.82800       0.00000
      2.44210       3.82800       0.00000
      2.42983       3.82800       0.00000
      2.41755       3.82800       0.00000
      2.40528       3.82800       0.00000
      2.39301       3.82800       0.00000
      2.38074       3.82800       0.00000
      2.36847       3.82800       0.00000
      2.35619       3.82800       0.00000
      2.34392       3.82800       0.00000
      2.33165       3.82800       0.00000
      2.31938       3.82800       0.00000
      2.30711       3.82800       0.00000
      2.29484       3.82800       0.00000
      2.28256       3.82800       0.00000
      2.27029       3.82800       0.00000
      2.25802       3.82800       0.00000
      2.24575       3.82800       0.00000
      2.23348       3.82800       0.00000
      2.22120       3.82800       0.00000
      2.20893       3.82800       0.00000
      2.19666       3.82800       0.00000
      2.18439       3.82800       0.00000
      2.17212       3.82800       0.00000
      2.15984       3.82800       0.00000
      2.14757       3.82800       0.00000
      2.13530       3.82800       0.00000
      2.12303       3.82800       0.00000
      2.11076       3.82800       0.00000
      2.09849       3.82800       0.00000
      2.08621       3.82800       0.00000
      2.07394       3.82800       0.00000
      2.06167       3.82800       0.00000
      2.04940       3.82800       0.00000
      2.03713       3.82800       0.00000
      2.02485       3.82800       0.00000
      2.01258       3.82800       0.00000
      2.00031       3.82800       0.00000
      1.98804       3.82800       0.00000
      1.97577       3.82800       0.00000
      1.96350       3.82800       0.00000
      1.95122       3.82800       0.00000
      1.93895       3.82800       0.00000
      1.92668       3.82800       0.00000
      1.91441       3.82800       0.00000
      1.90214       3.82800       0.00000
      1.88986       3.82800       0.00000
      1.87759       3.82800       0.00000
      1.86532       3.82800       0.00000
      1.85305       3.82800       0.00000
      1.84078       3.82800       0.00000
      1.82851       3.82800       0.00000
      1.81623       3.82800       0.00000
      1.80396       3.82800       0.00000
      1.79169       3.82800       0.00000
      1.77942       3.82800       0.00000
      1.76715       3.82800       0.00000
      1.75487       3.82800       0.00000
      1.74260       3.82800       0.00000
      1.73033       3.82800       0.00000
      1.71806       3.82800       0.00000
      1.70579       3.82800       0.00000
      1.69351       3.82800       0.00000
      1.68124       3.82800       0.00000
      1.66897       3.82800       0.00000
      1.65670       3.82800       0.00000
      1.64443       3.82800       0.00000
      1.63216       3.82800       0.00000
      1.61988       3.82800       0.00000
      1.60761       3.82800       0.00000
      1.59534       3.82800       0.00000
      1.58307       3.82800       0.00000
      1.57080       3.82800       0.00000
      1.55852       3.82800       0.00000
      1.54625       3.82800       0.00000
      1.53398       3.82800       0.00000
      1.52171       3.82800       0.00000
      1.50944       3.82800       0.00000
      1.49717       3.82800       0.00000
      1.48489       3.82800       0.00000
      1.47262       3.82800       0.00000
      1.46035       3.82800       0.00000
      1.44808       3.82800       0.00000
      1.43581       3.82800       0.00000
      1.42353       3.82800       0.00000
      1.41126       3.82800       0.00000
      1.39899       3.82800       0.00000
      1.38672       3.82800       0.00000
      1.37445       3.82800       0.00000
      1.36217       3.82800       0.00000
      1.34990       3.82800       0.00000
      1.33763       3.82800       0.00000
      1.32536       3.82800       0.00000
      1.31309       3.82800       0.00000
      1.30082       3.82800       0.00000
      1.28854       3.82800       0.00000
      1.27627       3.82800       0.00000
      1.26400       3.82800       0.00000
      1.25173       3.82800       0.00000
      1.23946       3.82800       0.00000
      1.22718       3.82800       0.00000
      1.21491       3.82800       0.00000
      1.20264       3.82800       0.00000
      1.19037       3.82800       0.00000
      1.17810       3.82800       0.00000
      1.16583       3.82800       0.00000
      1.15355       3.82800       0.00000
      1.14128       3.82800       0.00000
      1.12901       3.82800       0.00000
      1.11674       3.82800       0.00000
      1.10447       3.82800       0.00000
      1.09219       3.82800       0.00000
      1.07992       3.82800       0.00000
      1.06765       3.82800       0.00000
      1.05538       3.82800       0.00000
      1.04311       3.82800       0.00000
      1.03084       3.82800       0.00000
      1.01856       3.82800       0.00000
      1.00629       3.82800       0.00000
      0.99402       3.82800       0.00000
      0.98175       3.82800       0.00000
      0.96948       3.82800       0.00000
      0.95720       3.82800       0.00000
      0.94493       3.82800       0.00000
      0.93266       3.82800       0.00000
      0.92039       3.82800       0.00000
      0.90812       3.82800       0.00000
      0.89584       3.82800       0.00000
      0.88357       3.82800       0.00000
      0.87130       3.82800       0.00000
      0.85903       3.82800       0.00000
      0.84676       3.82800       0.00000
      0.83449       3.82800       0.00000
      0.82221       3.82800       0.00000
      0.80994       3.82800       0.00000
      0.79767       3.82800       0.00000
      0.78540       3.82800       0.00000
      0.77313       3.82800       0.00000
      0.76085       3.82800       0.00000
      0.74858       3.82800       0.00000
      0.73631       3.82800       0.00000
      0.72404       3.82800       0.00000
      0.71177       3.82800       0.00000
      0.69950       3.82800       0.00000
      0.68722       3.82800       0.00000
      0.67495       3.82800       0.00000
      0.66268       3.82800       0.00000
      0.65041       3.82800       0.00000
